Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion_x,Name,City,Contact_Number,Email,Gender,Address,Product_Name,Category,UnitPrice,Occasion_y,Description,TotalAmount,Year,Month,Month_Name,Day,Weekday_Name
81,C053,1,5,2023-02-22,18:29:21,03-03-2023,07:09:32,Kalyan-Dombivli,All Occasions,Kismat Kapadia,Bharatpur,918068004996,aniruddhbhatia@apte-ramaswamy.net,Female,"592, Sachar Circle
Thoothukudi 513426",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,9675,2023,2,February,2023-02-22,Wednesday
82,C038,70,3,2023-08-04,22:02:05,05-08-2023,14:08:13,Gwalior,Birthday,Yakshit Shah,Aizawl,2847411902,kthaker@gmail.com,Female,"H.No. 77
Kalita Circle, Muzaffarnagar-768793",Error Gift,Sweets,866,Birthday,Debitis provident illo aliquam debitis.,2598,2023,8,August,2023-08-04,Friday
83,C036,27,4,2023-08-23,19:12:01,02-09-2023,14:44:00,Asansol,Raksha Bandhan,Biju Bajwa,Dibrugarh,918721850071,choudhryrohan@hotmail.com,Female,"373
Ganguly Street, Kurnool 041608",Architecto Gift,Cake,548,Raksha Bandhan,Odio quisquam inventore esse sed recusandae autem.,2192,2023,8,August,2023-08-23,Wednesday
84,C032,47,1,2023-03-04,03:31:50,06-03-2023,07:02:20,Tirupati,Holi,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,1638,2023,3,March,2023-03-04,Saturday
85,C041,26,2,2023-03-04,21:35:20,14-03-2023,14:48:22,Agra,Holi,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,578,2023,3,March,2023-03-04,Saturday
86,C046,39,4,2023-09-13,11:27:49,22-09-2023,14:09:30,Sirsa,All Occasions,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Voluptate Set,Mugs,387,All Occasions,Voluptates nostrum ratione sint odit dolore consectetur.,1548,2023,9,September,2023-09-13,Wednesday
87,C055,2,5,2023-02-04,13:17:21,11-02-2023,23:06:36,Malda,Valentine's Day,Umang Luthra,Imphal,2007986762,manikya74@bava.com,Male,"H.No. 728, Datta Chowk
Kumbakonam-380227",Voluptas Box,Plants,441,Valentine's Day,At quaerat animi nemo.,2205,2023,2,February,2023-02-04,Saturday
88,C008,15,4,2023-12-22,10:02:31,01-01-2024,12:17:55,Avadi,Anniversary,Veer Ray,Chinsurah,7138085704,uthkarshjohal@yahoo.com,Female,"H.No. 589, Gala Circle, Nandyal-774484",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,5952,2023,12,December,2023-12-22,Friday
89,C060,3,5,2023-02-12,22:56:52,13-02-2023,14:41:41,Aurangabad,Valentine's Day,Riya Wagle,Satara,214103009,veercheema@khosla.com,Male,"H.No. 775
Sha Circle
Mumbai 290110",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,7670,2023,2,February,2023-02-12,Sunday
90,C088,41,3,2023-11-09,20:54:16,18-11-2023,17:48:35,Shahjahanpur,Diwali,Shalv Kulkarni,Khora,919113488461,uthkarsh12@yahoo.com,Female,"H.No. 82, Kala Road, Moradabad-953360",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,5931,2023,11,November,2023-11-09,Thursday
91,C061,6,2,2023-02-27,13:52:56,05-03-2023,13:23:25,Mahbubnagar,Holi,Akarsh Ramesh,Kavali,4318554567,tsaini@johal-char.com,Female,"078, Ghose Nagar, Bikaner 211920",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,2224,2023,2,February,2023-02-27,Monday
92,C100,18,5,2023-05-15,00:11:18,25-05-2023,11:17:55,Rohtak,Birthday,Pranay Chaudhary,Phagwara,919478540370,prisha77@loke.org,Female,"H.No. 58
Sem Street, Amravati 316691",Nemo Set,Plants,781,Birthday,Perspiciatis nemo dolorem perspiciatis aspernatur.,3905,2023,5,May,2023-05-15,Monday
93,C047,24,4,2023-05-01,17:50:59,03-05-2023,18:35:56,Warangal,Birthday,Bhamini Ravi,Jorhat,910798274175,ramachandranraghav@uppal-bhandari.com,Male,"56, Tak Street, Giridih 114150",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,2140,2023,5,May,2023-05-01,Monday
94,C099,69,5,2023-03-02,14:51:08,11-03-2023,08:14:49,Purnia,Holi,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Id Box,Cake,998,Holi,Earum odio vitae mollitia autem.,4990,2023,3,March,2023-03-02,Thursday
95,C039,70,4,2023-05-29,07:54:41,03-06-2023,07:16:33,Narasaraopet,Birthday,Kaira Bahl,Kamarhati,918804850295,keerzara@deshpande-sandhu.net,Male,"318
Chokshi Road, Miryalaguda-997025",Error Gift,Sweets,866,Birthday,Debitis provident illo aliquam debitis.,3464,2023,5,May,2023-05-29,Monday
96,C099,25,3,2023-03-14,15:00:21,23-03-2023,08:56:06,Latur,Anniversary,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,3606,2023,3,March,2023-03-14,Tuesday
97,C041,41,1,2023-11-03,20:11:32,08-11-2023,01:35:25,Bhavnagar,Diwali,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,1977,2023,11,November,2023-11-03,Friday
98,C031,8,1,2023-10-30,15:26:00,01-11-2023,16:34:28,Bulandshahr,Anniversary,Madhup Wable,Sasaram,135745753,priyansh11@dua-tella.com,Female,"H.No. 69
Shere
Durgapur 474507",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,252,2023,10,October,2023-10-30,Monday
99,C050,38,3,2023-11-04,14:00:46,05-11-2023,15:44:38,Burhanpur,Birthday,Chirag Srinivas,Imphal,911157961919,xmand@hotmail.com,Female,"80/683
Gandhi Zila
Amravati-523734",Mollitia Set,Cake,562,Birthday,Eaque deserunt possimus alias sint odit facere.,1686,2023,11,November,2023-11-04,Saturday
100,C055,42,5,2023-05-09,05:50:07,17-05-2023,05:30:26,Bhiwani,All Occasions,Umang Luthra,Imphal,2007986762,manikya74@bava.com,Male,"H.No. 728, Datta Chowk
Kumbakonam-380227",Expedita Gift,Sweets,1744,All Occasions,Necessitatibus cum dolores alias sed.,8720,2023,5,May,2023-05-09,Tuesday
101,C064,70,4,2023-06-19,03:56:52,21-06-2023,06:18:37,Belgaum,Birthday,Indrajit Kale,Srikakulam,916181058210,sabharwalmamooty@tella.com,Male,"191
Bera Path, Bhimavaram 502334",Error Gift,Sweets,866,Birthday,Debitis provident illo aliquam debitis.,3464,2023,6,June,2023-06-19,Monday
102,C081,10,3,2023-10-28,19:34:14,06-11-2023,07:06:35,Ozhukarai,Birthday,Kaira Ramachandran,Ratlam,4987395025,baradnirvi@yahoo.com,Male,"H.No. 717
Warrior Circle
Etawah-124622",Accusantium Gift,Cake,259,Birthday,Minima nobis repellendus distinctio a veritatis voluptate eaque.,777,2023,10,October,2023-10-28,Saturday
103,C097,18,3,2023-02-01,12:24:59,08-02-2023,22:51:39,Ichalkaranji,Birthday,Nakul Randhawa,Sri Ganganagar,456900126,tlall@ramanathan.info,Female,"376
Tiwari Zila, Munger-178543",Nemo Set,Plants,781,Birthday,Perspiciatis nemo dolorem perspiciatis aspernatur.,2343,2023,2,February,2023-02-01,Wednesday
104,C082,51,3,2023-12-29,01:45:29,05-01-2024,00:15:28,Ahmednagar,All Occasions,Anya Chaudhari,Ahmednagar,813770782,subramanianojas@gmail.com,Female,"64/161, Kaur Ganj, Kadapa 257529",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,3252,2023,12,December,2023-12-29,Friday
105,C063,36,2,2023-02-11,02:57:36,21-02-2023,01:34:10,Guna,Birthday,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Cum Gift,Plants,203,Birthday,Magni maiores ullam fugiat.,406,2023,2,February,2023-02-11,Saturday
106,C095,41,2,2023-11-06,17:55:46,08-11-2023,23:00:28,Chinsurah,Diwali,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,3954,2023,11,November,2023-11-06,Monday
107,C041,4,3,2023-11-06,10:18:07,12-11-2023,14:20:21,Gorakhpur,Diwali,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,3597,2023,11,November,2023-11-06,Monday
108,C012,26,4,2023-02-27,09:03:26,05-03-2023,08:03:05,Berhampore,Holi,Onkar Mangat,Bilaspur,919921125624,oorjabassi@wali.com,Male,"H.No. 460, Sankar Ganj
Tadipatri 227246",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,1156,2023,2,February,2023-02-27,Monday
109,C074,50,5,2023-02-27,15:35:48,01-03-2023,08:38:56,Gandhidham,Holi,Vanya Apte,Sultan Pur Majra,919182523205,gdoshi@gmail.com,Female,"509, Shah Road, Medininagar 212721",Eligendi Set,Plants,422,Holi,Consectetur illum pariatur totam fugit eum eaque.,2110,2023,2,February,2023-02-27,Monday
110,C075,26,2,2023-03-04,11:23:44,13-03-2023,08:27:31,Kishanganj,Holi,Yashvi Bansal,Aligarh,914513765238,indranilsastry@gmail.com,Female,"62, Dash Street
Pondicherry-945886",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,578,2023,3,March,2023-03-04,Saturday
111,C009,8,3,2023-06-21,14:18:57,25-06-2023,21:03:57,Ramgarh,Anniversary,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,756,2023,6,June,2023-06-21,Wednesday
112,C023,37,3,2023-11-11,06:36:04,14-11-2023,15:50:59,Kochi,Diwali,Abram Sandhu,Bidhannagar,7196287267,sibalnitya@bhasin.net,Male,"H.No. 13
Lad Road
Bhiwandi 874382",Officiis Pack,Colors,1428,Diwali,Error facere quae cupiditate provident.,4284,2023,11,November,2023-11-11,Saturday
113,C032,1,3,2023-11-14,15:30:30,23-11-2023,04:26:47,Bulandshahr,All Occasions,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,5805,2023,11,November,2023-11-14,Tuesday
114,C009,40,4,2023-02-03,16:03:15,07-02-2023,02:22:48,Kirari Suleman Nagar,Anniversary,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,7692,2023,2,February,2023-02-03,Friday
115,C095,57,1,2023-04-28,18:11:22,05-05-2023,11:36:31,Jhansi,Birthday,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,1582,2023,4,April,2023-04-28,Friday
116,C009,4,3,2023-11-11,14:28:05,20-11-2023,05:25:26,Howrah,Diwali,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,3597,2023,11,November,2023-11-11,Saturday
117,C033,59,3,2023-08-20,18:50:05,22-08-2023,03:43:01,Loni,Raksha Bandhan,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Pariatur Box,Cake,811,Raksha Bandhan,Exercitationem occaecati quam aperiam.,2433,2023,8,August,2023-08-20,Sunday
118,C035,62,1,2023-02-27,14:30:59,05-03-2023,10:32:52,Bhavnagar,Holi,Ira Sarna,Vellore,916899648374,zben@cherian.org,Male,"63, Baria Circle
Siliguri 399443",Sed Set,Colors,1356,Holi,Sequi et dolore et consectetur odit deleniti.,1356,2023,2,February,2023-02-27,Monday
119,C010,6,4,2023-03-04,11:02:10,12-03-2023,12:22:18,Fatehpur,Holi,Darshit Dave,Kanpur,1608833065,fateh26@hotmail.com,Male,"H.No. 21
Singhal Path
Hindupur 170985",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,4448,2023,3,March,2023-03-04,Saturday
120,C050,61,1,2023-12-25,22:26:37,31-12-2023,09:57:24,Kalyan-Dombivli,Anniversary,Chirag Srinivas,Imphal,911157961919,xmand@hotmail.com,Female,"80/683
Gandhi Zila
Amravati-523734",Iusto Box,Plants,810,Anniversary,Sequi numquam rerum aspernatur aspernatur in.,810,2023,12,December,2023-12-25,Monday
121,C048,33,3,2023-02-05,02:18:55,09-02-2023,07:29:31,Guntur,Valentine's Day,Aradhya Kale,Guntakal,7979926231,gkhanna@tripathi.biz,Male,"H.No. 60, Dhingra Marg
Jalna 036174",Earum Set,Colors,314,Valentine's Day,Nisi quis nam ipsa molestias vel totam.,942,2023,2,February,2023-02-05,Sunday
122,C083,24,5,2023-10-03,09:04:23,13-10-2023,03:15:14,Gulbarga,Birthday,Aaryahi Sodhi,Raurkela Industrial Township,912690208110,devanromil@hotmail.com,Male,"H.No. 256
Sami Street, Lucknow-283322",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,2675,2023,10,October,2023-10-03,Tuesday
123,C026,38,1,2023-01-15,00:31:09,25-01-2023,04:58:43,Malegaon,Birthday,Ira Chahal,Farrukhabad,918716483532,ayeshathakkar@yahoo.com,Female,"37, Bhasin Path, Deoghar-816439",Mollitia Set,Cake,562,Birthday,Eaque deserunt possimus alias sint odit facere.,562,2023,1,January,2023-01-15,Sunday
124,C030,67,4,2023-07-21,08:44:55,23-07-2023,05:23:44,Bhilwara,Anniversary,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,5496,2023,7,July,2023-07-21,Friday
125,C020,31,2,2023-03-19,09:12:11,25-03-2023,14:36:11,Kolkata,All Occasions,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Nihil Box,Colors,1804,All Occasions,Eveniet sint molestiae.,3608,2023,3,March,2023-03-19,Sunday
126,C040,19,5,2023-02-04,02:28:24,13-02-2023,13:16:38,Dharmavaram,Valentine's Day,Hazel Mangat,Pallavaram,918810621361,aarnakrishna@chokshi.org,Female,"H.No. 07
Lad Ganj, Jaipur-750706",Iure Gift,Mugs,1234,Valentine's Day,Autem quaerat tempore quasi ipsam.,6170,2023,2,February,2023-02-04,Saturday
127,C051,60,4,2023-11-02,14:04:38,03-11-2023,19:25:01,Dhanbad,Diwali,Aradhya Batta,Kota,911200621501,diyakapadia@gmail.com,Female,"25
Vaidya Street, Deoghar-807286",Ea Set,Sweets,827,Diwali,Ex omnis sit quibusdam.,3308,2023,11,November,2023-11-02,Thursday
128,C065,12,3,2023-03-06,16:50:28,13-03-2023,15:11:19,Kochi,Anniversary,Badal Vora,North Dumdum,9753056313,kbobal@hotmail.com,Male,"413
Ram Circle, Dhanbad-458174",Non Set,Plants,672,Anniversary,Fugiat id similique minima corrupti ut sint sapiente.,2016,2023,3,March,2023-03-06,Monday
129,C051,67,2,2023-02-17,05:21:30,20-02-2023,08:17:32,Ramgarh,Anniversary,Aradhya Batta,Kota,911200621501,diyakapadia@gmail.com,Female,"25
Vaidya Street, Deoghar-807286",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,2748,2023,2,February,2023-02-17,Friday
130,C070,10,5,2023-04-22,13:32:41,27-04-2023,22:01:54,Darbhanga,Birthday,Emir Gokhale,Bhatpara,3859920805,emirlala@sethi-kari.com,Male,"49/10
Sengupta Marg, Madhyamgram 629284",Accusantium Gift,Cake,259,Birthday,Minima nobis repellendus distinctio a veritatis voluptate eaque.,1295,2023,4,April,2023-04-22,Saturday
131,C078,3,5,2023-02-04,20:30:50,11-02-2023,08:29:03,Satara,Valentine's Day,Jivika Rajan,Bhubaneswar,3005266310,hunar08@hotmail.com,Female,"67
Cheema
Bardhaman 968232",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,7670,2023,2,February,2023-02-04,Saturday
132,C045,49,4,2023-02-04,23:23:41,13-02-2023,19:55:48,Thoothukudi,Valentine's Day,Divit Mahajan,Maheshtala,6789522856,krishchoudhury@kakar.com,Female,"25/685, Kannan Street, Erode-345276",Voluptate Pack,Colors,903,Valentine's Day,Saepe ratione ab inventore dignissimos.,3612,2023,2,February,2023-02-04,Saturday
133,C018,43,5,2023-11-10,15:51:54,16-11-2023,11:22:51,Tiruppur,Diwali,Eva Vaidya,Nizamabad,919080029661,drishya20@kapadia.com,Male,"34/29
Manne Circle, Ahmedabad 929297",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,3750,2023,11,November,2023-11-10,Friday
134,C036,69,5,2023-03-05,19:12:46,14-03-2023,04:58:29,Malda,Holi,Biju Bajwa,Dibrugarh,918721850071,choudhryrohan@hotmail.com,Female,"373
Ganguly Street, Kurnool 041608",Id Box,Cake,998,Holi,Earum odio vitae mollitia autem.,4990,2023,3,March,2023-03-05,Sunday
135,C087,30,2,2023-12-13,10:20:09,14-12-2023,15:43:20,Bokaro,Anniversary,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Recusandae Pack,Colors,751,Anniversary,Maxime exercitationem repellat veritatis a dolorem.,1502,2023,12,December,2023-12-13,Wednesday
136,C036,56,1,2023-09-05,16:08:59,09-09-2023,22:12:18,Guna,Anniversary,Biju Bajwa,Dibrugarh,918721850071,choudhryrohan@hotmail.com,Female,"373
Ganguly Street, Kurnool 041608",Quia Gift,Raksha Bandhan,1272,Anniversary,Veniam expedita odit esse.,1272,2023,9,September,2023-09-05,Tuesday
137,C070,47,2,2023-03-05,16:06:24,11-03-2023,07:29:21,Warangal,Holi,Emir Gokhale,Bhatpara,3859920805,emirlala@sethi-kari.com,Male,"49/10
Sengupta Marg, Madhyamgram 629284",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,3276,2023,3,March,2023-03-05,Sunday
138,C022,57,4,2023-03-11,09:33:56,18-03-2023,06:02:40,Siliguri,Birthday,Ivana Rout,Khandwa,913111711777,adhar@yahoo.com,Male,"24
Babu Nagar, Khammam 703294",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,6328,2023,3,March,2023-03-11,Saturday
139,C055,54,4,2023-05-11,04:14:45,16-05-2023,18:12:44,Amritsar,Anniversary,Umang Luthra,Imphal,2007986762,manikya74@bava.com,Male,"H.No. 728, Datta Chowk
Kumbakonam-380227",Occaecati Gift,Cake,1236,Anniversary,Ducimus possimus saepe totam impedit amet reprehenderit.,4944,2023,5,May,2023-05-11,Thursday
140,C015,47,1,2023-03-04,06:19:35,13-03-2023,21:29:35,Bharatpur,Holi,Romil Bajwa,Kolkata,918664164910,taimurkashyap@halder.com,Female,"890, Sathe Circle
Moradabad 800838",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,1638,2023,3,March,2023-03-04,Saturday
141,C062,35,4,2023-02-28,03:55:06,10-03-2023,02:31:56,Allahabad,Holi,Inaaya  Sarraf,Nagpur,915915082470,kotharilakshay@cherian.com,Male,"78/08
Dyal Ganj
Satara-877913",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,7460,2023,2,February,2023-02-28,Tuesday
142,C029,23,2,2023-10-23,02:31:13,27-10-2023,04:24:16,Bharatpur,Anniversary,Badal Sathe,Haridwar,912454360885,lavanya23@yahoo.com,Female,"H.No. 78, Suresh, Hapur-924072",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,2196,2023,10,October,2023-10-23,Monday
143,C087,66,2,2023-02-28,07:37:18,10-03-2023,14:49:54,Ramagundam,Holi,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Quas Box,Colors,610,Holi,Architecto debitis repellendus error ducimus quod quo.,1220,2023,2,February,2023-02-28,Tuesday
144,C090,51,5,2023-01-18,09:01:03,23-01-2023,03:23:15,Srinagar,All Occasions,Drishya De,Anantapuram,3327374841,kakarazad@sura.com,Female,"12, Wali Ganj
Secunderabad 891177",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,5420,2023,1,January,2023-01-18,Wednesday
145,C055,59,5,2023-08-29,16:52:56,03-09-2023,13:04:25,Kumbakonam,Raksha Bandhan,Umang Luthra,Imphal,2007986762,manikya74@bava.com,Male,"H.No. 728, Datta Chowk
Kumbakonam-380227",Pariatur Box,Cake,811,Raksha Bandhan,Exercitationem occaecati quam aperiam.,4055,2023,8,August,2023-08-29,Tuesday
146,C030,52,5,2023-02-13,18:23:55,16-02-2023,04:07:37,Vijayawada,Valentine's Day,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Dolorum Box,Raksha Bandhan,236,Valentine's Day,Amet accusamus natus magni non recusandae.,1180,2023,2,February,2023-02-13,Monday
147,C080,8,4,2023-03-17,19:28:15,23-03-2023,13:51:11,Jodhpur,Anniversary,Mohanlal Garde,Bhopal,8448890371,shroffzaina@hotmail.com,Male,"80/990
Yogi Road
Anantapuram-218176",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,1008,2023,3,March,2023-03-17,Friday
148,C046,24,3,2023-12-05,02:09:08,07-12-2023,08:57:38,Gopalpur,Birthday,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,1605,2023,12,December,2023-12-05,Tuesday
149,C008,5,3,2023-10-06,23:23:09,09-10-2023,20:09:12,Mangalore,All Occasions,Veer Ray,Chinsurah,7138085704,uthkarshjohal@yahoo.com,Female,"H.No. 589, Gala Circle, Nandyal-774484",Natus Gift,Colors,1444,All Occasions,Quis occaecati reprehenderit facere tenetur illum exercitationem.,4332,2023,10,October,2023-10-06,Friday
150,C092,27,5,2023-08-26,07:18:17,29-08-2023,16:56:13,Bidar,Raksha Bandhan,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",Architecto Gift,Cake,548,Raksha Bandhan,Odio quisquam inventore esse sed recusandae autem.,2740,2023,8,August,2023-08-26,Saturday
151,C051,43,1,2023-11-03,21:42:26,10-11-2023,03:56:02,Jalna,Diwali,Aradhya Batta,Kota,911200621501,diyakapadia@gmail.com,Female,"25
Vaidya Street, Deoghar-807286",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,750,2023,11,November,2023-11-03,Friday
152,C084,51,2,2023-02-27,10:48:51,05-03-2023,16:39:22,Tiruppur,All Occasions,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,2168,2023,2,February,2023-02-27,Monday
153,C094,16,4,2023-03-04,12:15:00,10-03-2023,06:04:43,Rewa,Holi,Raghav Babu,Deoghar,914638480067,shenoynirvaan@chawla.com,Female,"83/108
Goyal Chowk
Bhusawal-294899",Ut Pack,Sweets,1721,Holi,Quae occaecati laborum expedita perspiciatis consequatur ad.,6884,2023,3,March,2023-03-04,Saturday
154,C049,45,5,2023-11-21,23:14:18,25-11-2023,02:04:59,Indore,Birthday,Aarush Balasubramanian,Imphal,1436426958,divijsheth@doshi.com,Female,"60, Loke Circle, Kadapa 528564",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,3610,2023,11,November,2023-11-21,Tuesday
155,C023,23,3,2023-05-01,14:46:58,06-05-2023,00:00:30,Sambhal,Anniversary,Abram Sandhu,Bidhannagar,7196287267,sibalnitya@bhasin.net,Male,"H.No. 13
Lad Road
Bhiwandi 874382",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,3294,2023,5,May,2023-05-01,Monday
